station_id,study_scope,scope_basis,programme,site_type,organization,state,site_cluster
NJDEP_BMWM-2506,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2506
NJDEP_BMWM-2506A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2506A
NJDEP_BMWM-2506B,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2506B
NJDEP_BMWM-2507,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2507
NJDEP_BMWM-2507A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2507A
NJDEP_BMWM-2507B,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2507B
NJDEP_BMWM-2507D,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2507D
NJDEP_BMWM-2508,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2508
NJDEP_BMWM-2508A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2508A
NJDEP_BMWM-2508B,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2508B
NJDEP_BMWM-2508D,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2508D
NJDEP_BMWM-2508E,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2508E
NJDEP_BMWM-2509,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2509
NJDEP_BMWM-2510,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2510
NJDEP_BMWM-2510A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2510A
NJDEP_BMWM-2510B,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2510B
NJDEP_BMWM-2510C,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2510C
NJDEP_BMWM-2510D,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2510D
NJDEP_BMWM-2511,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2511
NJDEP_BMWM-2511A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2511A
NJDEP_BMWM-2511B,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2511B
NJDEP_BMWM-2512A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2512A
NJDEP_BMWM-2513,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2513
NJDEP_BMWM-2513C,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2513C
NJDEP_BMWM-2514,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2514
NJDEP_BMWM-2516,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2516
NJDEP_BMWM-2517,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2517
NJDEP_BMWM-2517A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2517A
NJDEP_BMWM-2519,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2519
NJDEP_BMWM-2520,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2520
NJDEP_BMWM-2521,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2521
NJDEP_BMWM-2522A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2522A
NJDEP_BMWM-2523A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2523A
NJDEP_BMWM-2524,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2524
NJDEP_BMWM-2527,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2527
NJDEP_BMWM-2528,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2528
NJDEP_BMWM-2529,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2529
NJDEP_BMWM-2530,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2530
NJDEP_BMWM-2531,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2531
NJDEP_BMWM-2532,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2532
NJDEP_BMWM-2533,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2533
NJDEP_BMWM-2536,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2536
NJDEP_BMWM-2600A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2600A
NJDEP_BMWM-2601,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2601
NJDEP_BMWM-2601B,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2601B
NJDEP_BMWM-2602,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2602
NJDEP_BMWM-2602A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2602A
NJDEP_BMWM-2603,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2603
NJDEP_BMWM-2604,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2604
NJDEP_BMWM-2604B,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2604B
NJDEP_BMWM-2605,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2605
NJDEP_BMWM-2606,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2606
NJDEP_BMWM-2607,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2607
NJDEP_BMWM-2607A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2607A
NJDEP_BMWM-2608,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2608
NJDEP_BMWM-2609,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2609
NJDEP_BMWM-26A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-26A
NJDEP_BMWM-2700F,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2700F
NJDEP_BMWM-2700G,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2700G
NJDEP_BMWM-2700H,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2700H
NJDEP_BMWM-2701,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2701
NJDEP_BMWM-2701A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2701A
NJDEP_BMWM-2701B,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2701B
NJDEP_BMWM-2701C,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2701B
NJDEP_BMWM-2702,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2702
NJDEP_BMWM-2702A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2702A
NJDEP_BMWM-2702B,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2702B
NJDEP_BMWM-2703,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2703
NJDEP_BMWM-2703B,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2703B
NJDEP_BMWM-2703C,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2703C
NJDEP_BMWM-2704,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2704
NJDEP_BMWM-2704A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2704A
NJDEP_BMWM-2704B,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2704B
NJDEP_BMWM-2705A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2705A
NJDEP_BMWM-2706,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2706
NJDEP_BMWM-2706A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2706A
NJDEP_BMWM-2706B,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2706B
NJDEP_BMWM-2706D,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2706D
NJDEP_BMWM-2707,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2707
NJDEP_BMWM-2708,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2708
NJDEP_BMWM-2708A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2708A
NJDEP_BMWM-2709,beach,SOURCED: shares a 150 m site_cluster with a BEACH Act station,non_beach,Estuary,NJDEP_BMWM,NJ,21NJBCH-AC0050
NJDEP_BMWM-2709A,beach,SOURCED: shares a 150 m site_cluster with a BEACH Act station,non_beach,Estuary,NJDEP_BMWM,NJ,21NJBCH-AC0050
NJDEP_BMWM-2709B,beach,SOURCED: shares a 150 m site_cluster with a BEACH Act station,non_beach,Estuary,NJDEP_BMWM,NJ,21NJBCH-AC0050
NJDEP_BMWM-2710,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2710
NJDEP_BMWM-2710A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2710A
NJDEP_BMWM-2710D,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2710D
NJDEP_BMWM-2710F,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2710F
NJDEP_BMWM-2711,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2711
NJDEP_BMWM-2711A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2711A
NJDEP_BMWM-2711B,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2711B
NJDEP_BMWM-2712,unclassified,"neither: no BEACH Act type, no beach neighbour, no fittable fecal coliform",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2712
NJDEP_BMWM-2712B,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2712B
NJDEP_BMWM-2712D,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2712D
NJDEP_BMWM-2713,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2713
NJDEP_BMWM-2713A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2713A
NJDEP_BMWM-2713C,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2713C
NJDEP_BMWM-2714,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2714
NJDEP_BMWM-2714B,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2714B
NJDEP_BMWM-2715,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2715
NJDEP_BMWM-2715A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2715
NJDEP_BMWM-2716A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2716A
NJDEP_BMWM-2717,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2717
NJDEP_BMWM-2717A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2717A
NJDEP_BMWM-2718,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2718
NJDEP_BMWM-2718C,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2718C
NJDEP_BMWM-2718E,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2718E
NJDEP_BMWM-2719,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2719
NJDEP_BMWM-2719A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2719A
NJDEP_BMWM-2719C,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2719C
NJDEP_BMWM-2719D,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2719D
NJDEP_BMWM-2719E,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2719E
NJDEP_BMWM-2720A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2720A
NJDEP_BMWM-2720B,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2720B
NJDEP_BMWM-2720C,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2720C
NJDEP_BMWM-2721,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2721
NJDEP_BMWM-2721A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2721A
NJDEP_BMWM-2721B,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2721B
NJDEP_BMWM-2722,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2722
NJDEP_BMWM-2722A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2722A
NJDEP_BMWM-2722B,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2722B
NJDEP_BMWM-2722C,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-2722C
